N,P,K,ph,moisture,temperature,crop,fertilizer
48.35340923798679,74.369502141443,12.572931952792075,7.232457142892186,84.60533669647687,29.391631324935492,Maize,MOP (Muriate of Potash)
93.12992950703502,51.737901706012146,88.58458605443944,7.094731813429458,81.93991346313621,30.58763278118343,Jute,Standard Compost
41.364739094782955,102.17164816861165,50.25062345965591,7.179017804872991,42.189844057797416,22.450171429843884,Cotton,Standard Compost
91.99187511872486,59.52816377609416,26.450007454309766,6.9664879126611,13.226708171076158,23.154256353206335,Sugarcane,Standard Compost
22.015208422581672,118.23526492294656,24.864249636013355,5.021412520173062,26.282789910951713,34.226528328993105,Cotton,Lime + Organic Manure
101.44002206640566,97.98561142694989,35.20094400846194,4.535108847791718,40.570632706079024,22.545234241567343,Sugarcane,Lime + Organic Manure
14.971255273498624,66.91175674161762,91.7568201965307,6.0518910175915455,76.36526651426949,18.342391359985903,Rice,Urea
26.497114385766395,56.20651284794103,51.37116662620482,7.75225118885648,17.93836768757174,25.716106980213294,Jute,NPK 20-20-0
43.19984003709924,85.59296807020014,77.70504845491169,8.217613935396615,26.38419272449676,34.9499508804806,Cotton,Gypsum + Compost
40.685318316045205,50.8995015511711,28.014429970552904,5.31395197822125,86.3643073934,37.963040069262945,Jute,NPK 20-20-0
117.31102829122605,48.378204982628446,81.17481600301656,6.2381238532179815,79.56269374519837,19.51643853278258,Sugarcane,Standard Compost
67.3959326010849,80.1624785551083,31.02893424658672,6.872224759869431,49.13818037999354,18.33361168290926,Wheat,Standard Compost
90.37254276532491,31.258094022390246,10.553508787503315,5.6997175898922645,47.94469318947442,19.200501304816964,Maize,MOP (Muriate of Potash)
18.59741513429616,114.70369943678425,87.22926590900263,6.808864292035801,63.92302939399654,15.416511781105399,Maize,Urea
81.44500856474733,53.22348824821816,71.60427079960564,6.142926173964048,50.370983038194794,15.183826113860675,Jute,Standard Compost
9.416100892529624,47.3487623504403,98.0080248752084,6.182946250274467,50.15563241054734,37.748253953992965,Jute,Urea
46.367784119681005,66.65786941906464,73.14946153845486,6.274253381994011,85.11015801138184,22.373645601058552,Sugarcane,Standard Compost
116.17120610212297,85.1741192433903,12.906191289766868,7.951838493252074,48.444795266901444,16.718847660562187,Jute,Gypsum + Compost
52.97389208220574,105.94118155920187,24.3794873428918,7.805858437968732,54.615095294836216,16.365257580336728,Cotton,Gypsum + Compost
40.8089230876472,51.1951426673743,52.76126820291317,7.857812936838203,62.0666577249188,30.37661574644528,Sugarcane,Gypsum + Compost
19.843193397051365,39.25383081487429,79.10456826880413,6.386505460781047,28.1985282954832,19.15462499024373,Jute,Urea
48.22303349592761,99.36263449078852,5.678497767983279,6.326922371543361,36.338449227311564,16.31204275249319,Sugarcane,MOP (Muriate of Potash)
57.94086791050509,86.61220450302031,98.45260040486941,4.700701401279896,17.735564783005373,33.011418536568904,Maize,Lime + Organic Manure
26.194660649261394,9.526616179268892,7.075437638689172,7.5979424124791635,20.754674189564,26.69301539927877,Jute,DAP (Diammonium Phosphate)
112.62000534132463,57.56186081556427,32.5742350103903,6.747741014078653,18.954766250783138,30.23764727512458,Cotton,Standard Compost
54.776590921574815,66.5873844062468,50.31342229867711,6.056834474493755,80.99396282962883,37.348337766749765,Jute,Standard Compost
61.05172485659287,113.71773970569944,10.43748588409689,8.223994478850337,14.040591390624524,28.68261860286711,Maize,Gypsum + Compost
115.27026541689715,21.423645014379748,60.08380972453388,5.6302010700745555,32.32066322782373,25.124214684404713,Rice,DAP (Diammonium Phosphate)
72.5771034607375,99.36805577227703,42.26536894473697,6.290207420424247,68.40013768646892,23.943869082342857,Rice,Standard Compost
34.761126961920255,41.39257005055786,13.26186692431364,5.712879135377002,87.32467515044353,38.61768454181204,Cotton,MOP (Muriate of Potash)
34.75175895279797,44.92709926965437,80.44732280513244,7.000864500125752,85.01118239663217,31.992619464420848,Wheat,NPK 20-20-0
23.566483893785918,115.48582481870588,56.0663136458329,4.556786537886895,30.610559901082333,26.24859185672149,Jute,Lime + Organic Manure
91.10032502050284,29.51134372110272,87.38184867287846,8.323372588700655,28.93722446758958,37.065386437931146,Sugarcane,Gypsum + Compost
11.406286153253197,19.860737011816177,10.48540254936842,7.880048948623104,14.724011556661756,21.791604784091387,Cotton,Gypsum + Compost
38.97353417608297,15.414338774105856,68.46030882058633,5.033307265370301,78.14767406711103,35.42977626816602,Jute,Lime + Organic Manure
108.00853088423818,8.328596425487213,27.76634957096788,4.62955655110398,36.86747896314528,27.84666314283179,Rice,Lime + Organic Manure
44.33798498561887,98.14755552359934,27.6375187025437,5.3975319191991815,50.36023392438686,21.521231149052223,Wheat,Standard Compost
26.322017793016244,25.93725982141337,53.72197354081416,7.879190324752584,16.36840615940045,32.67390796233556,Wheat,Gypsum + Compost
21.03677716359342,70.45874325988419,87.45806453943578,6.832423029119592,67.44113425016012,24.301089195305185,Wheat,Urea
20.112424028355875,35.18577590856797,60.21547036149141,7.372671790242055,19.95375094815148,29.98993150110135,Maize,Urea
33.47763895321545,45.025974879891855,90.07779538301908,8.36648888358443,45.47512822688353,23.024926141022448,Maize,Gypsum + Compost
24.8977450213839,35.678787316751254,16.355432606972393,5.42127689873151,18.512941032227566,35.543810424634756,Wheat,Urea
45.649417086982865,41.297819767222514,51.64687745354645,5.7829343292462845,25.380633477447354,22.736738727215023,Rice,NPK 20-20-0
64.1194208881113,94.62699458853878,54.6371968446059,7.064099430541418,72.90653243160324,25.127701364696417,Sugarcane,Standard Compost
87.33823975729827,74.84230793120258,13.414942265481187,7.207489103310306,15.127576882894038,29.903566238747423,Rice,MOP (Muriate of Potash)
37.00078099415851,50.47310107787348,70.28304966452428,7.759174670094635,43.391329920488026,22.741721760032313,Maize,NPK 20-20-0
20.38448667430632,114.63032427197284,11.903230820209888,5.296373679743702,37.825787794643674,30.505871224028013,Wheat,Urea
19.44900162741611,38.318718129894684,27.68141825317229,5.354171417961366,42.891546918398966,32.60078631479142,Maize,Urea
63.5505724859839,21.021740473475333,87.2915679049743,7.986343531449626,43.467664599500644,26.10989046127701,Wheat,Gypsum + Compost
12.824291120542014,41.44397583787185,30.34548219621393,6.523703200585576,72.21823280542344,36.458073471971446,Cotton,Urea
6.448586146255501,79.1157820748683,22.37213004171288,5.429616184857652,60.8505598912032,39.82358664457268,Jute,Urea
52.05599755772619,42.87861596973871,70.87086615929098,7.564981891041516,34.327570877702705,35.29067536112134,Cotton,NPK 20-20-0
98.85062058514006,118.14923184817381,91.42565023770497,7.907161354642167,14.205951824880252,17.61038423745295,Wheat,Gypsum + Compost
75.1134194517144,110.23632226635344,19.854403456263128,7.507192654347731,55.461489301501466,21.866646744697636,Cotton,MOP (Muriate of Potash)
34.981509025278,64.60216787920177,73.61052937399639,5.196626769581585,53.750493902994634,32.86149209714455,Wheat,Lime + Organic Manure
10.88403324122973,31.778734040750837,51.740164296047865,5.740941134978819,24.541087820895537,27.603321047960957,Wheat,Urea
11.062773128467633,56.309600348460094,57.62805128590766,5.691819725267462,46.40605084163076,19.088844863254685,Rice,Urea
76.42722736467334,39.70700642403283,90.4755924488428,7.0136278305639586,45.09192147487876,15.968923388854561,Wheat,Standard Compost
92.94926784438526,35.53912377142757,81.64348911663289,5.507227064203526,75.89971103606403,17.131708540291935,Cotton,Standard Compost
55.02667834912569,38.6553362317519,56.81565527011274,5.033665342092828,65.33147215786545,34.87528842321176,Cotton,Lime + Organic Manure
16.869914621084956,72.27904440264612,51.411534311824425,6.596785084253229,63.35483340457736,21.678601746766233,Rice,Urea
79.69894077705061,104.81995306793534,83.67765758572803,7.004218835923205,16.02229733213389,17.809925679400322,Cotton,Standard Compost
30.284124982432342,56.1565263241609,90.4441896058959,5.034136932642998,40.93571599899696,35.52856061800868,Wheat,Lime + Organic Manure
101.02198535354067,86.6904225819182,15.687797400030016,7.443681625495795,32.00791052472995,30.97769617486766,Cotton,MOP (Muriate of Potash)
55.22714905241363,58.36004924258902,79.96413060663188,6.911571530421741,62.337636962321035,39.95499769164044,Wheat,NPK 20-20-0
88.41253493462598,101.18353640219593,97.57173451065516,8.40240767662661,15.222140605317112,35.545983068822565,Wheat,Gypsum + Compost
106.12231328669448,64.13610629558742,56.22315255379513,5.520373731329517,71.4301090906969,33.794864684181405,Maize,Standard Compost
9.59401692790085,46.66375135002355,83.50707960205274,7.305996405860665,46.747492447516514,16.377538378970776,Sugarcane,Urea
58.31653854949673,95.19119942027244,94.95361865239724,5.6006804499522715,41.836827710460575,38.286974814917016,Maize,Standard Compost
110.09577338700657,117.82015915926355,67.87201921457034,7.767561158016673,69.96364513768683,32.488356440388095,Jute,Standard Compost
11.565848859413528,44.45094923975982,68.35891859437112,4.9101167929112055,10.953438638259367,18.492309315073467,Sugarcane,Lime + Organic Manure
56.63934244254559,57.81992414450348,12.312072385761649,7.183060101772143,75.70075362982764,21.116376365117826,Cotton,MOP (Muriate of Potash)
20.781121860940175,112.83106797090808,38.43332821951879,6.284597025828678,63.7328184798319,23.347561788163848,Wheat,Urea
77.57068022607537,7.873169462412687,73.46888564253449,6.556093479506039,58.46029844167475,30.79700398117213,Wheat,DAP (Diammonium Phosphate)
67.84478151791829,15.50562291320892,76.88142218847788,6.829740307553184,24.9272077498534,19.705804994226142,Cotton,DAP (Diammonium Phosphate)
51.13201649155672,113.99654759166256,42.676104566701326,4.99948030762369,52.03561010897437,17.737274313861555,Jute,Lime + Organic Manure
119.80665700566001,67.25670341555518,31.985546958840757,8.479099818295625,87.32471348441146,26.018476027106587,Jute,Gypsum + Compost
76.94973998826711,71.78693989140079,75.4599922542232,7.20092335024815,26.470559054265692,23.812026173583778,Rice,Standard Compost
84.79426361570921,40.16855379762136,77.12770306741453,6.978991417966264,16.192924158780045,27.82088406087855,Wheat,Standard Compost
17.14978972662703,98.47786172672714,59.98186525419993,6.973140084054879,72.51696710037675,32.58193069331129,Rice,Urea
11.464599127886025,90.96487322584805,85.83101194559906,5.644540169833258,61.23578191946023,22.854051595924304,Maize,Urea
8.796372628537634,114.702726540537,24.942214346064894,7.655708095795518,71.96576665394919,20.44322249207334,Rice,Urea
10.529081375941775,60.61107735594476,6.39147709088624,8.184575520723367,88.08688193596574,20.55706916596463,Sugarcane,Gypsum + Compost
79.28170769764952,31.78110180745873,19.892240721905736,7.2337176606290825,57.49476959269866,33.87068645905828,Wheat,MOP (Muriate of Potash)
109.83778507647469,111.72163722387882,20.714914452198887,4.5092936245277215,88.71447521139218,37.65343840318698,Wheat,Lime + Organic Manure
69.92831934838698,34.017115590330704,91.95254433603102,5.562742259465054,81.66525852481557,17.586876591164618,Maize,Standard Compost
109.30333462039803,24.406185415796397,96.99106120942922,6.311533441662046,85.65720867528196,31.920501090751173,Maize,DAP (Diammonium Phosphate)
58.94187060486368,13.169303461384242,82.73924267915378,5.842729602571367,55.96657580415037,27.86960587332836,Rice,DAP (Diammonium Phosphate)
96.49151326962244,21.25910873487912,17.380441151371908,7.073715798069323,25.7746385574453,17.44025095272479,Wheat,DAP (Diammonium Phosphate)
14.980039717473906,32.237689118602816,20.66873255100945,4.998460252756499,39.271943889424605,20.73483755385955,Sugarcane,Lime + Organic Manure
83.50718253321732,77.3044117318992,30.279630011044315,4.656025683051272,46.445342559208704,37.274347117267595,Sugarcane,Lime + Organic Manure
100.72496979571942,119.03679944054123,20.543539393136246,7.267110556567929,63.943485896001974,39.49888618395696,Wheat,NPK 10-26-26
31.021893426537808,20.157785438118125,89.26906072246138,5.6000990899511915,27.889009583413184,36.4274234902479,Wheat,DAP (Diammonium Phosphate)
49.02584039837006,77.52305892305425,45.8635595491985,6.251060219952514,34.82967112864961,34.05324051125811,Maize,Standard Compost
56.66657290001473,113.15717782899624,95.51926697120551,5.457329146189434,59.929073603652355,26.85190660269644,Maize,Standard Compost
35.81968569170347,109.90394722987544,65.15197411509837,7.384218643591487,30.572188088727668,32.98470388937051,Maize,Standard Compost
83.26447660596635,39.44897675571318,48.48566263079027,4.882236415833341,81.85171558560806,38.385620611213355,Cotton,Lime + Organic Manure
51.597671396162916,73.54501347992942,15.207802499746272,4.567651199686429,82.7651541904241,21.74075021917957,Wheat,Lime + Organic Manure
5.809935181776314,97.6320452937081,12.295590007239731,6.154824127640122,64.3109869751028,20.919939636404504,Maize,Urea
93.5524412724203,77.47013476200976,98.90659602624645,5.877232133279837,14.940990903215976,33.3587508833824,Sugarcane,Standard Compost
16.517824713278195,36.24752387329067,82.51579999444463,6.013262428661038,17.07175737174067,23.55563811947261,Wheat,Urea
53.17686075280318,64.17460589005432,72.35160537675885,8.124403714721703,21.01872791102469,16.358702458716426,Jute,Gypsum + Compost
13.057900007936787,11.511939098419173,16.435924203025714,6.8230743344576865,84.30107369643939,27.418585700149613,Maize,Urea
60.56048424003244,12.266056138926047,63.05844470506838,8.43494013470303,38.86450491024021,33.8211868772846,Jute,Gypsum + Compost
13.130109941202111,46.577121592740006,55.80594929671329,8.484897972178555,47.96268500979526,35.40141892785809,Jute,Gypsum + Compost
44.64852319348553,49.8839879294686,89.6470598818851,7.754435253469424,67.19622588414217,21.2199265938287,Cotton,NPK 20-20-0
52.99903830705443,21.595885024060376,13.888143656671877,4.566686202398532,79.88274113961717,20.911872805967363,Maize,Lime + Organic Manure
44.7054234865611,24.86702696831414,64.08817505891804,8.02790222056243,86.72673938259227,19.808659078847874,Maize,Gypsum + Compost
81.39902715965346,44.48844580107584,6.814423938603955,7.259164989251465,85.63958884476001,30.803003047891284,Rice,MOP (Muriate of Potash)
57.37041410351319,64.57176512447977,5.708998339635843,6.190746478629703,67.44545289606887,26.067342549185895,Wheat,MOP (Muriate of Potash)
35.956820039430106,117.95944700771071,41.37578633353835,5.211536234937999,38.13760890765218,26.00450821742983,Wheat,Standard Compost
100.443053219431,52.79719493335285,29.538540767121262,7.968046427642402,63.54146334006679,26.20213718207691,Cotton,Gypsum + Compost
85.63158529616514,11.408718355613214,91.6141455924551,7.308330267537986,50.591181206812564,26.037598082029373,Wheat,DAP (Diammonium Phosphate)
70.07295555222727,110.42694035865587,81.07771948667627,6.304520279191365,67.49594127782368,29.65588746951904,Rice,Standard Compost
27.11631387020031,58.35267029731246,28.35276576714459,8.15936859940662,36.83254507970776,38.80660036333431,Sugarcane,Gypsum + Compost
77.62760354775844,67.43815111627269,17.291158611836586,6.003284876031763,17.931688982209913,30.57385110458454,Sugarcane,MOP (Muriate of Potash)
25.887613516064516,39.775510134951055,9.826246020449513,6.373202365825541,78.25025375281894,38.33951140016723,Rice,MOP (Muriate of Potash)
53.17621685118565,64.4862995217457,13.000236061824342,8.438303585504453,63.31258437559352,22.135101711585563,Maize,Gypsum + Compost
87.21332037888818,54.43213702046287,34.112021972273084,8.348851640463778,87.15905800190833,22.235909200750548,Rice,Gypsum + Compost
94.33445723263232,82.44326882481475,63.377448724243294,8.069876375808047,16.290136879180643,23.27286914450488,Sugarcane,Gypsum + Compost
51.79331960992221,30.38039360031354,55.66429443358037,8.483974596402799,74.04288841013981,36.14105229061053,Cotton,Gypsum + Compost
9.779382551309734,28.781732745076575,92.88113286247022,5.9644524717150045,18.290938118463647,32.560134146655045,Jute,Urea
43.92829113392938,5.815558469052664,69.62381539138553,7.801759582994515,21.728664028800253,18.99165873417877,Wheat,Gypsum + Compost
90.33258196617243,8.623999954454334,16.552499638065427,7.032340505984953,81.92191861195872,30.59359315218989,Jute,DAP (Diammonium Phosphate)
98.25754715735022,51.04101208658052,94.9795289206037,6.125850871808289,71.74688281840879,27.096931614106477,Cotton,Standard Compost
82.32005077892946,84.25586219916441,37.439593627802026,5.362439060972179,75.09682166058464,20.42758073674726,Cotton,NPK 10-26-26
97.58870900678646,102.76526448877924,32.46928177314434,8.309040313449295,13.98881171193314,18.747731331178493,Jute,Gypsum + Compost
36.45733333522274,50.96067023986167,98.37171119626494,6.645881564753893,50.21040924970028,21.444462205099782,Rice,NPK 20-20-0
6.652889454444429,10.693952415763757,61.939065777901256,5.8666982952738165,86.26530977607685,37.579767268069645,Rice,Urea
62.3813135853912,13.304516313546614,70.02135930158421,6.512881659434537,71.21190798890112,27.132265851542883,Sugarcane,DAP (Diammonium Phosphate)
99.21193439177833,66.70044496524655,86.69436784742388,5.352141279373057,58.62227508855098,17.09477431370654,Rice,Standard Compost
64.61202828356187,13.383321965240325,64.54912591943139,5.512795628051241,74.2954761501842,35.44555183915477,Wheat,DAP (Diammonium Phosphate)
112.45832493688908,28.751456456780737,74.82748416498438,7.965804252996167,51.67057427580089,31.731644896091442,Cotton,Gypsum + Compost
34.97764314016826,39.143002540824945,5.059614079703336,8.35237652359121,83.40359156770758,34.114206593985756,Maize,Gypsum + Compost
19.82379728345238,87.79963230215633,14.610733863244805,6.9925514149913015,38.48538392953159,34.72284907414668,Sugarcane,Urea
16.113667178960213,36.52886433231451,35.40538905410264,7.552600230982245,74.17993433880912,24.62765307474801,Sugarcane,Urea
73.26115425764426,19.617706449707757,45.61647625917264,5.143441173940392,66.02783110932556,33.97170336044874,Sugarcane,Lime + Organic Manure
71.85191726838113,14.076933329417416,23.208775288876062,6.398177400634225,38.91897198574497,23.96817548865247,Jute,DAP (Diammonium Phosphate)
50.331906878989415,102.54335978358299,51.83335749351846,6.387610042258093,49.22499915278627,36.16962504674363,Cotton,Standard Compost
72.60876736290368,112.47212824651392,73.97582597593507,8.171090609977758,82.66777681944076,30.114352756456054,Maize,Gypsum + Compost
43.41523806829535,17.284414190858918,27.69029023834266,8.297124687023935,34.40797494556213,19.221482234175884,Maize,Gypsum + Compost
56.44531313564695,29.20286230030144,70.51039122565683,8.009238944772143,33.22895082933448,17.05026853020469,Cotton,Gypsum + Compost
56.439816969049076,116.03456059699813,40.848105336879605,5.532907253039932,29.47736352534081,26.444115317603355,Wheat,Standard Compost
89.06619015104056,13.811576229103313,68.08313814557516,5.4502400582710795,49.14234088412825,22.152248050781516,Sugarcane,DAP (Diammonium Phosphate)
113.71030962893822,110.46382963902852,60.425490438688655,6.3504412130279135,75.46404075515055,32.08315906569325,Rice,Standard Compost
99.40570956549503,54.32170478039167,22.953637697261637,5.627189401585969,31.402162419867388,27.980174365086505,Jute,Standard Compost
14.422920489386804,27.537721240702624,94.65780631014137,8.405958644591548,40.10074634643375,38.082150525348396,Sugarcane,Gypsum + Compost
19.630861997756234,110.18987443876156,51.88664766099804,6.314291238460699,13.043934264807273,33.215925557922475,Maize,Urea
10.982731828386392,18.069294450122733,5.37224562035386,8.497842724238692,74.18189577179822,34.66807536833852,Jute,Gypsum + Compost
88.66668913146641,18.242915551330093,60.87197621944621,7.167862813948727,26.05702743310338,37.003868322756475,Sugarcane,DAP (Diammonium Phosphate)
13.91061705388051,7.073336030274907,14.721557055736,6.141994854789518,84.65543336392146,30.93506203023054,Wheat,Urea
66.27742021257488,59.20200632208286,98.20427432878341,7.461513187764079,19.44048212954999,33.91347918065602,Maize,Standard Compost
63.909964845769956,61.048102910943165,64.38369750522023,8.284747575965046,56.38171534099837,28.505431669465466,Jute,Gypsum + Compost
88.3505021202144,63.11567184735001,69.59731245849075,5.311492703656938,69.65026660164015,39.890476490567664,Cotton,Standard Compost
61.75019977838093,111.16500869121545,6.505925012028248,7.419694077143284,81.09972134510502,16.541864590523936,Jute,MOP (Muriate of Potash)
28.542737204249875,70.14958904260045,66.70658106734774,5.71049273171502,46.79853357424807,21.98348713191399,Rice,Standard Compost
101.19056979825419,63.872942528421696,55.065724335245704,6.746378030848777,23.66509650449686,19.94225757786219,Rice,Standard Compost
88.15156942793791,63.391497464206395,52.41532252022262,4.940569131675866,41.1612820756327,21.026608646418417,Maize,Lime + Organic Manure
46.41145753994302,15.329544883944546,29.398853583892596,4.870066484732378,18.075330044511908,19.97528236037971,Jute,Lime + Organic Manure
78.4473531538466,21.243025273054094,92.4596729875237,4.874531573334517,86.40505497009892,30.27315968708695,Wheat,Lime + Organic Manure
110.80460604277891,79.77933317577107,13.589802890207771,8.291426269014643,30.68458109121967,23.430312260157145,Cotton,Gypsum + Compost
95.72868925251657,83.40533224567228,89.43148595627588,7.270056051044772,29.482267111962905,38.291481243975475,Maize,Standard Compost
97.36460883776408,22.64248147474512,39.822362801026486,5.993412644127327,22.112835514886804,34.961337626279764,Rice,DAP (Diammonium Phosphate)
98.07749761024876,48.61759004866762,9.486363267001707,5.205759081881402,86.47225379105458,16.760134060062853,Sugarcane,MOP (Muriate of Potash)
49.87743320215943,71.53485221212576,91.57747254055883,6.716397121583304,23.959878911836412,24.46758388952898,Sugarcane,Standard Compost
23.30329465929043,45.72773262734192,44.850741083532874,6.062774148403795,63.266466212149,20.38782143869422,Sugarcane,Urea
67.5744902257566,90.15859494010664,76.90805028706632,6.9268648078800155,23.342986814693933,34.9355138485416,Maize,Standard Compost
15.514020919096563,69.03644988937772,89.72794735079893,5.648659060522229,36.21977807169025,17.890140265287805,Sugarcane,Urea
68.2358459329642,76.25199817511499,68.03158278722745,7.84516525240984,27.237032582058404,18.0120455609617,Sugarcane,Gypsum + Compost
64.76377858229334,26.916245349477293,48.89373756975778,8.112111493971247,14.06827389086569,36.58892007495774,Jute,Gypsum + Compost
39.85256253513669,78.39580772967031,38.25065250495198,8.213490207923167,15.250087054225405,28.735295801524114,Wheat,Gypsum + Compost
115.58546721982756,94.13440703899872,64.08398970688737,6.927171583285347,77.95759212669299,28.530094144282458,Maize,Standard Compost
69.70537363381537,92.65156378731945,72.79269979502979,5.3300459815395165,55.50501891470983,36.69307882012731,Cotton,Standard Compost
66.57846921054973,14.791518203949447,33.77979094955798,7.478387903852304,87.15457436543846,32.946764513798215,Jute,DAP (Diammonium Phosphate)
104.83128838471222,106.34382839341733,38.2677198115363,4.8330306322025285,67.96463273270547,22.787807475349652,Jute,Lime + Organic Manure
85.867975249181,7.495510956687286,64.96286741570677,5.15446595497022,55.24828221984347,27.597825634515,Wheat,Lime + Organic Manure
47.244159256887194,65.48385634366784,81.83594722760932,5.9470732476902635,51.940377643018934,31.76818313606502,Sugarcane,Standard Compost
36.91512256377514,112.34250960769731,73.73578446645342,6.8087467048932355,61.81760435364896,15.73248607758546,Cotton,Standard Compost
63.59352042078322,67.7612131746351,39.14526354892762,4.825895590851768,25.467138688964177,38.76861783031679,Wheat,Lime + Organic Manure
83.49891717485012,105.22118230209966,27.561174024408984,8.4156782244796,40.909450970944555,21.681467128676545,Wheat,Gypsum + Compost
32.9593209986069,90.64633413744106,20.98247501530673,5.25973897464408,46.85697370786204,22.156996552798525,Cotton,Standard Compost
79.20232912363313,79.86175070013262,83.32912163099327,6.1708342678919035,15.84680728209202,21.841659623036442,Wheat,Standard Compost
85.25440546549659,35.84879127606574,99.93694659843291,5.20133696550744,10.809154532866865,18.7202178629544,Wheat,Standard Compost
56.38012279844432,56.462528498199255,95.72717736310851,8.178539632112297,34.89557902432074,20.22645321952165,Maize,Gypsum + Compost
58.55844143176222,32.62817712339495,49.631410537624745,6.3218622880254465,56.571584225179365,23.91926225873128,Rice,NPK 20-20-0
100.47333169976264,81.36140622777427,37.144947262895506,8.24209209103543,82.97660569993457,20.23370998460247,Rice,Gypsum + Compost
87.58169986494259,71.86720401179178,95.03811029305407,4.714788314397227,18.49965667756484,19.341790923858497,Cotton,Lime + Organic Manure
8.201720895197424,33.36549138714945,48.66340141462801,7.014015600334272,54.58014666547285,33.56589974204226,Wheat,Urea
100.81704087532721,54.080892802300724,66.62983819319476,7.409073881809736,60.70032697522691,18.51268257771483,Cotton,Standard Compost
36.95747948859194,62.2917694050076,36.30538930852968,6.262412456236699,78.55601038955105,32.10522687971216,Sugarcane,Standard Compost
96.57285353842211,72.05278370854651,96.22071687636834,7.14134332205651,51.816756325408086,15.589799194519896,Wheat,Standard Compost
63.89018632034635,113.17937158817165,9.53922964473351,5.908923900282981,78.52575909466685,24.90136193588667,Jute,MOP (Muriate of Potash)
40.76580542215205,106.88104316099388,78.61820486906572,7.441004865227174,73.78694445199702,21.73544723323929,Rice,Standard Compost
58.50691609673118,11.697350544331652,29.916060572423564,6.244281920877251,22.55220993168961,38.68912815810107,Sugarcane,DAP (Diammonium Phosphate)
35.85302804919385,72.94252135456033,73.53766992540935,8.265115715627193,80.53082793403286,27.879805653455342,Rice,Gypsum + Compost
76.05466525738422,81.57364311487189,40.974049947414436,8.317691121284295,79.93351371856546,32.69852289349987,Sugarcane,Gypsum + Compost
7.419243782953893,88.12650844852442,8.086226685565672,6.881107364416218,53.13550353018515,39.220367264445116,Jute,Urea
12.314165183446697,68.4441162977431,84.90413620852964,8.48739713712576,44.4274538951258,23.007468562418563,Rice,Gypsum + Compost
74.069762356526,12.185172556149398,73.51632441239707,5.421580286058258,64.81611630158929,39.54742850088114,Jute,DAP (Diammonium Phosphate)
106.56720108621498,114.04282827545275,51.24134959346998,7.309299917678827,78.15754028446734,23.91522282185965,Sugarcane,Standard Compost
112.41379398002353,93.13039726409987,67.50524156443628,7.795585526498657,61.80158364561305,39.22360992935728,Jute,Standard Compost
79.74449128907725,91.68334323518101,64.09087293685316,6.660317287688783,69.96914275102188,33.18907588580502,Jute,Standard Compost
60.48670196068124,76.5961707507699,5.954463200209002,5.279361966621456,49.30643455297047,38.76258903972837,Wheat,MOP (Muriate of Potash)
53.802782996167984,87.19005023576155,62.36031194218121,5.6957046003933325,42.86531164539422,20.44249497143081,Wheat,Standard Compost
56.0256664084118,107.5011025947424,44.0763775814675,5.080900079660996,51.94519506720968,39.07394986621574,Sugarcane,Lime + Organic Manure
118.08953035296585,101.72734052797006,8.416746840274216,7.133598381508167,32.941350204630695,28.990421391118097,Rice,MOP (Muriate of Potash)
103.2692751297362,83.56518977257907,9.97162144356297,7.63139447194663,77.64086486724483,34.97705364429886,Cotton,MOP (Muriate of Potash)
31.78371144469039,102.21294720420357,74.08046692531316,8.423044697555406,22.455407820474633,20.641614576301375,Cotton,Gypsum + Compost
59.24535819248909,115.3751354403372,69.2349466780773,8.131003200964951,68.3816409258945,33.38658821494208,Wheat,Gypsum + Compost
46.33843151320351,103.71248177276073,27.097366904131814,4.962023464625865,36.088484531103475,20.51094712231535,Jute,Lime + Organic Manure
33.79125390064838,81.97127288180269,89.38585866859307,6.3397678051758515,58.55784930194123,19.712496319889027,Rice,Standard Compost
69.27962263109335,43.68527819133458,54.3070608899628,8.417053165618064,65.70899460264243,31.799403448176278,Rice,Gypsum + Compost
21.61019567783392,55.83761450857863,36.73994194822351,6.587323501220757,56.85234683430394,15.212389465180237,Jute,Urea
7.978048078690792,37.799350635133194,57.627145238436114,4.506404750196115,32.657526704773396,37.035258308081254,Maize,Lime + Organic Manure
42.205330579759355,26.13848229040872,59.80893171775977,5.11936557858982,38.495515476910356,32.42532534835657,Rice,Lime + Organic Manure
80.44015578510756,44.23217246926355,76.0137322053353,6.69905820506408,46.1882430782973,19.235560052331174,Cotton,Standard Compost
13.956083745498438,86.2824135642081,92.40362559036,5.582734417206924,39.63931496476114,29.22303514611791,Rice,Urea
81.14285996794061,109.9489247430099,88.01049558988866,6.507281502162044,45.011704212608166,23.492315461989676,Rice,Standard Compost
10.65206488969536,26.97214602483119,80.09879271569653,6.315835332191439,34.13297933049191,24.600476849123954,Cotton,Urea
91.13488700157004,36.31627067582452,16.162674820175464,5.507992886576287,83.6605160843787,29.539720946243882,Rice,MOP (Muriate of Potash)
68.32940651912438,113.61332410643436,25.16636395212387,6.580539391138739,47.977690170257034,21.459816196759252,Rice,Standard Compost
66.73880184780111,112.70557507814651,34.29345155923888,7.978164675436873,71.12764692631035,21.195311072672673,Sugarcane,Gypsum + Compost
82.37497718417968,65.99878533763291,67.96464461064804,6.860683094598976,43.81620556217382,20.021929503505707,Jute,Standard Compost
51.73213660690807,60.78338455140997,56.37857107729627,7.773442565580867,23.734255603457353,35.195786295665556,Jute,Standard Compost
